x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.3106565,0.39021778,9.509351e-8,0.3476651,0.49260834,-0.023929313,0.41147855,0.5590063,-0.038289826,0.46561748,0.5156549,-0.052638046,0.4729734,0.42235658,-0.06772658,0.514109,0.4877069,-0.030484218,0.601831,0.49814314,-0.053719837,0.6545082,0.49869406,-0.07034103,0.70486164,0.49191746,-0.08512886,0.5057343,0.41273993,-0.038093504,0.5530681,0.4253929,-0.0778586,0.47724628,0.44255704,-0.090494916,0.43246022,0.44368708,-0.09114467,0.48786235,0.34533954,-0.047270227,0.52922565,0.34955138,-0.08873775,0.45738685,0.3879873,-0.08497064,0.41461968,0.39879975,-0.07212195,0.46138886,0.27768284,-0.058214948,0.5033339,0.29237866,-0.08783227,0.45457932,0.33760262,-0.08127101,0.41610923,0.35479444,-0.07014534,ba
0.38413447,0.212642,5.288624e-7,0.41007295,0.3073559,-0.0020790265,0.4826964,0.38885918,-0.0028188666,0.5401714,0.42080003,-0.004730567,0.55454475,0.45666078,-0.003511294,0.58151567,0.32454032,-0.0060697803,0.5809906,0.43490034,-0.023624828,0.58488077,0.5140551,-0.036579616,0.586082,0.5793554,-0.049417358,0.59007007,0.28412628,-0.01909841,0.59427124,0.42910102,-0.051558055,0.5897734,0.51697487,-0.06826016,0.5918227,0.6050754,-0.07864582,0.5780152,0.2523681,-0.032865573,0.5833252,0.39686546,-0.06271802,0.58118266,0.49092555,-0.062850796,0.5874918,0.58326715,-0.05999199,0.5460886,0.24051139,-0.047408283,0.5660124,0.3684401,-0.06503094,0.5707739,0.44907036,-0.06476405,0.58184874,0.52587366,-0.063953094,ha
0.3825077,0.3052548,-4.779562e-7,0.47313198,0.36862856,-0.038713727,0.5676282,0.3886933,-0.058354452,0.6385956,0.39360958,-0.0726112,0.70010424,0.40000662,-0.08058355,0.53342766,0.2605814,-0.06875616,0.5202164,0.42463633,-0.10644171,0.49614134,0.41420257,-0.12288883,0.5004898,0.3649604,-0.13474055,0.48183388,0.23068754,-0.06642394,0.46143916,0.42202878,-0.098735325,0.44957876,0.39938602,-0.10166764,0.45953384,0.34839982,-0.11056559,0.4318559,0.2306452,-0.06782225,0.41368484,0.4137245,-0.09737193,0.40493414,0.39612913,-0.09026117,0.41451886,0.35481802,-0.08925864,0.38867554,0.24916056,-0.07352973,0.37237832,0.39413086,-0.09316333,0.36727333,0.37774146,-0.09370498,0.37183928,0.33187363,-0.097763225,alif
0.31324404,0.37274936,-4.048412e-7,0.42328712,0.4574366,-0.042323936,0.5365901,0.5083508,-0.0734515,0.6250711,0.51592934,-0.100045115,0.70394284,0.5087953,-0.1185593,0.49859205,0.33871955,-0.09749482,0.4777329,0.57521176,-0.15595268,0.4525904,0.5483914,-0.17949691,0.45896277,0.47929084,-0.1919553,0.4228047,0.307446,-0.10112172,0.41380674,0.5809101,-0.15185943,0.39080006,0.54379994,-0.14924906,0.39010635,0.4742634,-0.15124355,0.35472843,0.31894034,-0.10870198,0.34738782,0.578909,-0.14902215,0.32895488,0.54292834,-0.12565292,0.3293994,0.47724262,-0.111973725,0.29669532,0.34751946,-0.12119325,0.2854052,0.5619626,-0.13800107,0.27778643,0.5407663,-0.12338875,0.28060666,0.47984186,-0.117748916,alif
0.33777863,0.26819628,5.573306e-7,0.41832438,0.4081767,0.010029008,0.50724566,0.44627255,-0.0037978964,0.57675403,0.4377832,-0.02642655,0.61903197,0.40299782,-0.05008418,0.5949241,0.36049992,-0.019452771,0.58335245,0.5330751,-0.063179806,0.56220025,0.6303368,-0.09411019,0.548416,0.71556133,-0.11607034,0.5733426,0.3237845,-0.04967244,0.55386275,0.53197056,-0.09413813,0.52925175,0.6405277,-0.111943044,0.51700413,0.73732,-0.12430221,0.5339052,0.30608365,-0.08226577,0.52092886,0.51058567,-0.1238661,0.5088333,0.62645483,-0.13302703,0.506504,0.72442096,-0.13670635,0.4819342,0.3078767,-0.114980996,0.4879431,0.4631234,-0.13918194,0.4890246,0.5569564,-0.14395657,0.4970384,0.64017916,-0.14794925,kha
0.35799757,0.5593528,1.047964e-7,0.42794177,0.6204796,0.0019229355,0.48994344,0.6187957,0.002467036,0.53949004,0.6201826,-0.003391374,0.58250827,0.6290899,-0.0074969265,0.5078613,0.4890653,0.027256768,0.5629024,0.45232195,0.015496066,0.5971636,0.45508292,0.005530641,0.6277084,0.4502694,-0.0021799605,0.496456,0.46346503,0.013175859,0.5489254,0.49754432,-0.012384678,0.5058139,0.5423682,-0.023675876,0.4808071,0.53366446,-0.024021491,0.4834329,0.44390216,-0.0038056835,0.5409406,0.48465142,-0.036746547,0.49301407,0.5324917,-0.03251092,0.46701407,0.5157929,-0.019292766,0.46847677,0.42638612,-0.020480465,0.5182182,0.474726,-0.042442143,0.4892295,0.5147122,-0.033482943,0.46363014,0.49789378,-0.020750092,raa
0.27289477,0.38245443,1.2543401e-7,0.31530496,0.5053126,-0.029646752,0.38699338,0.587014,-0.04858783,0.45352632,0.5779721,-0.06898868,0.4729776,0.4818501,-0.09002079,0.5018412,0.5102995,-0.03269213,0.603432,0.5173372,-0.06103307,0.6640799,0.51532507,-0.08074894,0.71998984,0.5133847,-0.09729327,0.49316368,0.42707834,-0.04042385,0.54101205,0.4421975,-0.094677776,0.45941058,0.45657983,-0.112215795,0.40226358,0.45834747,-0.1126867,0.4735509,0.34967735,-0.050425284,0.51058227,0.36361378,-0.103142776,0.4322281,0.40193748,-0.10149417,0.37590596,0.4137767,-0.086527914,0.44694245,0.27511004,-0.06291906,0.48387405,0.29942566,-0.09861045,0.43208638,0.34314618,-0.094844416,0.38672832,0.36383983,-0.08384644,ba
0.23686269,0.42176905,5.4326415e-7,0.2773811,0.5328038,-0.027603948,0.34629157,0.5946886,-0.039650623,0.39444247,0.52121025,-0.054595686,0.39093763,0.41562304,-0.070173115,0.4625388,0.5262451,-0.0036093409,0.54193,0.5344465,-0.019027572,0.59104234,0.53169763,-0.034184724,0.6394208,0.5264799,-0.046792436,0.4621773,0.45548669,-0.014408183,0.5487441,0.4703519,-0.035803918,0.60427916,0.4850228,-0.058428477,0.66257703,0.4874921,-0.073256485,0.44430545,0.39106372,-0.029356971,0.48751634,0.40352303,-0.07184253,0.41683328,0.4292319,-0.08354433,0.37142843,0.43324515,-0.07754918,0.41386884,0.32716087,-0.046439253,0.4688527,0.34405795,-0.073029265,0.4245513,0.38072994,-0.06830116,0.380405,0.3969275,-0.058703184,ta
0.4049119,0.35505512,-5.191077e-8,0.41824284,0.48882204,-0.034887258,0.46762973,0.58021677,-0.05158243,0.5236671,0.5705633,-0.066592395,0.5293999,0.47267604,-0.07659602,0.6024401,0.5126202,-0.031263143,0.69496906,0.51299894,-0.06758148,0.64227617,0.5138635,-0.09064828,0.5943149,0.5081843,-0.102377474,0.61157554,0.43236244,-0.02988126,0.7146413,0.43050456,-0.06265319,0.64907026,0.43402377,-0.074246876,0.6078685,0.43749297,-0.07838022,0.6081028,0.36241058,-0.03373868,0.7052032,0.35522106,-0.05864878,0.6540511,0.3678597,-0.057014637,0.60627216,0.37133083,-0.051907428,0.58869696,0.29435,-0.041824296,0.6620697,0.29230985,-0.05427832,0.63656676,0.31337583,-0.052112542,0.60039485,0.32416707,-0.04951478,jeem
0.47093803,0.36884198,4.5023324e-7,0.47150517,0.44025022,-0.04917889,0.48755485,0.49998423,-0.08095445,0.4997302,0.5459494,-0.10725092,0.5022889,0.6032867,-0.13574032,0.57786334,0.49048188,-0.08146916,0.62757593,0.5340391,-0.11751104,0.6622729,0.55391234,-0.14437798,0.69620377,0.57121944,-0.16551736,0.5921084,0.4282334,-0.08131347,0.66179293,0.42799166,-0.12195045,0.7088455,0.42542195,-0.15593573,0.75357306,0.42354882,-0.18196225,0.584592,0.3676024,-0.082443275,0.6428121,0.33358964,-0.124392115,0.6869546,0.30678448,-0.1530434,0.72572255,0.28163448,-0.17210628,0.5636719,0.3123493,-0.086248025,0.60201216,0.26502383,-0.122994,0.62986535,0.2316813,-0.14129795,0.65861285,0.20257047,-0.15355726,unknown
0.32445034,0.4504272,1.9539665e-7,0.36397752,0.34984365,-0.0074699367,0.42181906,0.28093135,-0.01972737,0.47556314,0.23373096,-0.031530585,0.49774352,0.1711348,-0.045580223,0.48696217,0.36113617,-0.03625684,0.5743902,0.3434069,-0.05384042,0.62862825,0.33903742,-0.0632529,0.67109984,0.3365839,-0.069414765,0.49096453,0.42606127,-0.04349711,0.5879117,0.42094234,-0.060618494,0.6488759,0.4228347,-0.07043312,0.69423544,0.42705712,-0.07709673,0.4811206,0.48836187,-0.049879648,0.57202727,0.49125496,-0.066126436,0.6307106,0.49748272,-0.07980812,0.67398363,0.4999371,-0.08855011,0.46211123,0.5483573,-0.055637132,0.53184086,0.57559955,-0.06814322,0.5749917,0.589814,-0.07510045,0.61205155,0.6010804,-0.079335645,unknown
0.40044498,0.3559117,-1.5237165e-7,0.4176775,0.49517894,-0.027043734,0.47043803,0.5863465,-0.036071066,0.53322923,0.5768788,-0.043006305,0.54688156,0.47703543,-0.04415296,0.6000074,0.5130272,-0.021932,0.68956137,0.5119184,-0.05285761,0.633456,0.51106834,-0.07057028,0.58950657,0.5040227,-0.079567626,0.60852677,0.43497995,-0.021360254,0.7072729,0.43188483,-0.04919599,0.63743216,0.4327698,-0.05581194,0.60036856,0.4344049,-0.057706773,0.60540545,0.36394665,-0.025321677,0.6980406,0.35585296,-0.046407085,0.64242417,0.36583233,-0.039497465,0.5975673,0.37084547,-0.032019056,0.5860344,0.29311597,-0.03275076,0.65723044,0.28975335,-0.042349335,0.6285549,0.3087421,-0.036100384,0.5953447,0.32110402,-0.031189205,jeem
0.43152583,0.14370495,-4.14362e-9,0.44047183,0.30132872,0.004878501,0.4747773,0.42295176,-0.011166407,0.4907711,0.5231046,-0.03570852,0.50741506,0.6181844,-0.05753163,0.63692504,0.37003952,-0.007842274,0.68440706,0.47238773,-0.04561496,0.69716895,0.55660737,-0.0664877,0.7013783,0.628104,-0.07802261,0.65080047,0.32096696,-0.035180982,0.57328176,0.48429888,-0.08281142,0.5195904,0.41743952,-0.08737187,0.5302174,0.35897887,-0.07969178,0.6393622,0.2791994,-0.0653858,0.546702,0.42149025,-0.115310274,0.49688187,0.3537389,-0.10225576,0.5153585,0.3046317,-0.08196558,0.6086094,0.24097653,-0.09556423,0.54333824,0.36347044,-0.1208267,0.5029037,0.32291663,-0.10228285,0.5149785,0.26520145,-0.08253547,dal
0.32562384,0.28595597,3.3275382e-10,0.3527418,0.3946474,-0.020128114,0.4094486,0.46332258,-0.03402929,0.4706194,0.45737603,-0.050775614,0.50223845,0.39535603,-0.067582905,0.49189,0.4219271,-0.017548393,0.5736506,0.4293933,-0.042595897,0.6223258,0.42599025,-0.061036315,0.6616035,0.4257413,-0.073977426,0.4925996,0.34894702,-0.02364231,0.49554023,0.36294758,-0.07323268,0.42974883,0.36447856,-0.09150239,0.38055086,0.35732743,-0.092674404,0.48541138,0.28653342,-0.03164818,0.48235193,0.3019514,-0.07709616,0.41848218,0.3153163,-0.077156566,0.37183562,0.31530505,-0.064560585,0.4723749,0.23038533,-0.041718993,0.47596925,0.25880846,-0.07021517,0.43147394,0.2716071,-0.06597257,0.3983005,0.27415526,-0.0552196,ba
0.18695556,0.564541,1.5616436e-7,0.29661754,0.6324421,0.018846156,0.39959222,0.6324321,0.01540052,0.47038668,0.6509446,-0.0014035926,0.5251132,0.6892222,-0.017275384,0.43894753,0.42442957,0.032207325,0.51816374,0.3827643,0.012084226,0.5759936,0.3994697,-0.0016095176,0.61835015,0.41967237,-0.0110597545,0.42258462,0.3771722,0.0030758078,0.5050489,0.48663715,-0.034474,0.44919676,0.5569313,-0.044745263,0.41159037,0.5548721,-0.041222643,0.40080237,0.36569548,-0.027006507,0.47548723,0.49370116,-0.065920085,0.4146622,0.5498421,-0.050564133,0.37759256,0.5268492,-0.028423598,0.37333557,0.37326708,-0.05587548,0.445006,0.47972387,-0.07435042,0.4034168,0.5277196,-0.052762505,0.3688216,0.5106076,-0.030783733,raa
0.40672857,0.3886027,2.6839691e-8,0.41388944,0.49611235,-0.026124874,0.46957046,0.58554035,-0.03313816,0.52705115,0.6163991,-0.040066816,0.56055045,0.56929755,-0.046287403,0.56437373,0.52510434,-0.018787745,0.6434583,0.54066455,-0.04801069,0.62338716,0.5449201,-0.071838714,0.5817531,0.5298371,-0.08409874,0.5734306,0.46313205,-0.018914491,0.66210186,0.46145442,-0.04407422,0.6312243,0.46665382,-0.060782865,0.5872626,0.4606296,-0.069690794,0.57051706,0.40473947,-0.023802046,0.6531149,0.39764756,-0.04636433,0.63013005,0.40996993,-0.05674618,0.58862317,0.40502757,-0.060484912,0.56054026,0.343672,-0.0318387,0.6208041,0.33634862,-0.0511565,0.61306995,0.3476304,-0.06062843,0.58639526,0.35028327,-0.06530948,jeem
0.45573172,0.19892688,9.1836846e-8,0.46686476,0.3007119,-0.0025570095,0.5012179,0.41375944,-0.017037552,0.51119035,0.49942496,-0.03684397,0.50612086,0.57580996,-0.05622034,0.61545914,0.37692156,-0.008561791,0.6552431,0.4460162,-0.031558998,0.66492075,0.511257,-0.042601254,0.6697184,0.5580222,-0.049332388,0.63401103,0.32710463,-0.024547229,0.610386,0.44537312,-0.056819912,0.5494581,0.402934,-0.057449147,0.5425636,0.35829473,-0.049619175,0.6338844,0.2817467,-0.042141758,0.6023042,0.39046916,-0.07834832,0.546889,0.35404757,-0.06295404,0.54757214,0.31236777,-0.043471713,0.6211327,0.23414584,-0.059553713,0.6031492,0.33807927,-0.08150429,0.5597757,0.3226154,-0.06473254,0.5562735,0.28373215,-0.047077224,dal
0.35501605,0.3661834,-4.1357657e-7,0.46061146,0.44930768,-0.043765087,0.57410204,0.49869084,-0.07669074,0.65984267,0.5017896,-0.104026936,0.7351555,0.4782108,-0.12352795,0.5447681,0.3447344,-0.103302985,0.52098477,0.56458986,-0.1584559,0.4931873,0.53943515,-0.17842606,0.49809322,0.4752869,-0.18902172,0.47386196,0.31334376,-0.10578114,0.46108913,0.56873155,-0.15540841,0.4418159,0.53063154,-0.15327515,0.44287378,0.46372813,-0.15572096,0.40810725,0.32076126,-0.11145926,0.39985776,0.56287813,-0.14971429,0.3855707,0.53045255,-0.12811327,0.38788822,0.4706726,-0.11589981,0.3521883,0.34677988,-0.12189879,0.34242693,0.54821044,-0.13705519,0.33835202,0.5288759,-0.12329001,0.3443216,0.47062603,-0.11850881,alif
0.38689852,0.25051695,8.3668006e-8,0.40565678,0.37772533,0.0054255193,0.44829625,0.49252927,-0.0071861814,0.46337417,0.5834998,-0.027575206,0.45911855,0.6678824,-0.04670551,0.57383794,0.43635517,-0.0040032146,0.6277934,0.5132472,-0.033112727,0.64870286,0.58365935,-0.050141554,0.66083306,0.643355,-0.060961816,0.5882396,0.38919994,-0.027177077,0.54350716,0.54309595,-0.067150176,0.48480475,0.494442,-0.069915265,0.4797335,0.4447032,-0.061900042,0.58084923,0.35125497,-0.05213613,0.5292691,0.49231234,-0.091684856,0.4793987,0.44594938,-0.07549488,0.48529193,0.39927012,-0.054488894,0.5586051,0.31504002,-0.077015504,0.5257823,0.4414376,-0.097762845,0.48696575,0.41674858,-0.07924819,0.48863515,0.36755985,-0.060433395,dal
0.37084222,0.2874359,-4.2281434e-7,0.46163028,0.35500097,-0.034549966,0.55481803,0.35984898,-0.050106566,0.6197467,0.34959823,-0.06084291,0.67192626,0.35016954,-0.06604315,0.5255441,0.23854251,-0.05343562,0.51156795,0.37828574,-0.08812033,0.48679668,0.37465355,-0.10749581,0.49291912,0.33579862,-0.1222754,0.48024982,0.20975024,-0.050597895,0.46432066,0.37981525,-0.08136412,0.4529636,0.37055337,-0.08915416,0.4597452,0.32856423,-0.100263774,0.43609333,0.20900598,-0.051511656,0.42146844,0.37524444,-0.07914026,0.41483307,0.37003452,-0.077368945,0.42346576,0.3329116,-0.07885606,0.39837506,0.22989713,-0.05631822,0.38577345,0.3599612,-0.07503966,0.3838962,0.35639995,-0.07895496,0.39018434,0.31944856,-0.084543414,alif
0.3360062,0.19483033,4.2548442e-7,0.40481493,0.30539665,0.005861443,0.49062195,0.34188938,-0.0039383187,0.5552677,0.34321877,-0.020090431,0.60143846,0.32791898,-0.036819536,0.5591916,0.26774144,-0.016849516,0.5494979,0.41685835,-0.05119547,0.53528595,0.50344783,-0.07479022,0.5259288,0.5767922,-0.09218695,0.5442818,0.23609343,-0.04003924,0.5296347,0.41546267,-0.07608667,0.5150408,0.51324266,-0.090392314,0.50980186,0.5977057,-0.10089277,0.51194614,0.22137067,-0.06534907,0.5015632,0.3986595,-0.10270087,0.4945524,0.5041003,-0.111454904,0.49648842,0.5912088,-0.11509931,0.46725282,0.22570957,-0.09051824,0.4739426,0.36938852,-0.115954466,0.4769427,0.4577737,-0.12281724,0.48526418,0.5344537,-0.12778981,kha
0.22098824,0.40363434,4.1625964e-7,0.26752597,0.5395194,-0.037780527,0.35009032,0.6143468,-0.04226469,0.41644076,0.5178064,-0.039509945,0.41380516,0.3883008,-0.03888653,0.50199306,0.5431163,-0.019650681,0.6071649,0.55538654,-0.026098562,0.6696313,0.5484122,-0.037519794,0.72984916,0.54480356,-0.049601536,0.50784034,0.46060365,-0.023960207,0.62773293,0.47579828,-0.029717442,0.70366395,0.4735788,-0.047998227,0.77051115,0.47280598,-0.06306429,0.48937595,0.38652605,-0.03213152,0.60309505,0.39282268,-0.059275664,0.6713519,0.39579394,-0.08823526,0.7391352,0.40508243,-0.10640026,0.44320798,0.31039268,-0.04241217,0.5339799,0.32788214,-0.06303224,0.49426484,0.341851,-0.05788058,0.4375854,0.3444663,-0.05354429,tha
0.40740687,0.30648443,1.4361359e-7,0.41742635,0.42576772,-0.023627019,0.47196648,0.52009344,-0.026397843,0.531637,0.54071635,-0.029090922,0.5489546,0.46327066,-0.030285968,0.57895124,0.44735387,-0.008794852,0.6571304,0.457139,-0.03142145,0.63501555,0.46881366,-0.050549723,0.5934941,0.46210817,-0.06028013,0.58677113,0.387666,-0.008493974,0.677169,0.38281977,-0.026526133,0.6486982,0.39931044,-0.038342778,0.60409963,0.39763194,-0.043163832,0.58290976,0.32813895,-0.012890349,0.6641211,0.31831774,-0.029655078,0.64437336,0.33906332,-0.036510672,0.60257643,0.3374301,-0.036649987,0.5728256,0.26200703,-0.02072589,0.6355442,0.25708315,-0.036545627,0.63187116,0.27564713,-0.04422306,0.60508233,0.28276628,-0.046363253,jeem
0.26652196,0.37050828,4.6369232e-7,0.30886266,0.47936377,-0.03477195,0.3862049,0.5268372,-0.040968034,0.44135258,0.41783836,-0.040936347,0.4389481,0.3054841,-0.04275888,0.5062394,0.4824216,-0.020045396,0.5943454,0.5020514,-0.025909867,0.6484157,0.5024422,-0.035007395,0.69880056,0.50501865,-0.04504669,0.509705,0.4092327,-0.023747688,0.6099551,0.43041953,-0.02862603,0.6742288,0.43233883,-0.04346957,0.7287947,0.43765378,-0.05593807,0.49223348,0.34347668,-0.031238131,0.59079784,0.3530034,-0.056638185,0.6491746,0.35513735,-0.082600735,0.70634836,0.36556292,-0.09901612,0.4522244,0.27823415,-0.04068527,0.526401,0.2879289,-0.06283994,0.49044326,0.29818246,-0.06110033,0.44025582,0.3032356,-0.059006374,tha
0.29575306,0.35709536,-3.4908868e-7,0.38898715,0.43049148,-0.03592822,0.47684756,0.4575173,-0.055198878,0.54380095,0.4636826,-0.07081042,0.6034887,0.46638322,-0.08098224,0.45123693,0.3132986,-0.06356558,0.43036172,0.47364324,-0.103513196,0.4058845,0.48141685,-0.12488358,0.40684208,0.44616446,-0.13995701,0.3990476,0.28148967,-0.063657306,0.37242156,0.47141743,-0.09831974,0.36242756,0.4624887,-0.106049165,0.37150532,0.41571185,-0.1179163,0.34757793,0.28030673,-0.06737206,0.3227852,0.46162674,-0.099354334,0.31749648,0.45049107,-0.09414758,0.32847717,0.40758237,-0.093729585,0.30224362,0.29683292,-0.07536148,0.2806069,0.4441133,-0.09791907,0.2795859,0.43506062,-0.09901691,0.28642595,0.39008352,-0.102518946,alif
0.41857696,0.27656865,1.3423559e-7,0.4372972,0.36306974,-0.028071627,0.485941,0.42338908,-0.03443952,0.53909236,0.44391516,-0.03776359,0.58119303,0.4386043,-0.041936543,0.5618086,0.383256,-0.024583766,0.62776446,0.4029238,-0.039498236,0.66831076,0.4081235,-0.052498616,0.7033675,0.4081747,-0.0633401,0.5747396,0.33292055,-0.024729084,0.6483316,0.35122097,-0.03673599,0.6941818,0.36221933,-0.051241945,0.73116356,0.36806956,-0.06367756,0.571644,0.28027615,-0.028304221,0.6396325,0.29651332,-0.045411512,0.684433,0.3111946,-0.0651534,0.72225094,0.32367414,-0.08014482,0.5566355,0.22201484,-0.03408875,0.60768074,0.19100942,-0.05658345,0.6427421,0.177492,-0.072889365,0.674786,0.16946128,-0.08434536,unknown
0.42844787,0.25552553,6.8649945e-7,0.4330423,0.38735643,-0.010063602,0.46525365,0.50529736,-0.024007047,0.48362878,0.5970051,-0.04490802,0.4906189,0.6944734,-0.06168014,0.58416736,0.47702807,0.006653256,0.6277214,0.57942283,-0.015704475,0.64829314,0.6511318,-0.029008985,0.65531224,0.7128092,-0.035503864,0.6097309,0.42769876,-0.009271443,0.6813956,0.54101753,-0.036304645,0.6844128,0.62700063,-0.04115239,0.67313695,0.69409204,-0.039533183,0.61843795,0.38114834,-0.030995674,0.59995157,0.52468866,-0.073541775,0.53897387,0.48118213,-0.06446829,0.5012824,0.4306168,-0.044643197,0.60438883,0.3507973,-0.05451625,0.5772925,0.47965553,-0.08347155,0.5312663,0.44581825,-0.07461603,0.50375843,0.39994916,-0.060281858,thal
0.34639043,0.3058069,4.2637504e-7,0.37484497,0.39413393,-0.027135585,0.43446937,0.4402759,-0.037444737,0.47856078,0.36225128,-0.046103552,0.47932237,0.2681754,-0.05583739,0.5281004,0.41943446,-0.013243132,0.59813064,0.4316586,-0.027878547,0.64220047,0.43199882,-0.04410875,0.6807852,0.42653158,-0.05741175,0.5376321,0.35975543,-0.016630528,0.6146615,0.37579772,-0.027195439,0.6671645,0.3800799,-0.043932114,0.7110807,0.37712628,-0.05747051,0.53022397,0.30547538,-0.024143102,0.6042384,0.3162729,-0.03623455,0.6514725,0.3249808,-0.053178616,0.692194,0.32709655,-0.06486005,0.50826955,0.24856414,-0.03480376,0.56692475,0.25886965,-0.04470291,0.604007,0.26768404,-0.05140863,0.63909465,0.27258474,-0.056956653,unknown
0.42187417,0.3178791,3.1999406e-7,0.4484718,0.41806492,-0.044858642,0.5006926,0.4994583,-0.0627525,0.56262195,0.5344716,-0.07635918,0.6130302,0.56272215,-0.09042757,0.6100635,0.43849927,-0.0443692,0.676627,0.46852025,-0.071671665,0.71696603,0.4792538,-0.09471002,0.75477433,0.4842093,-0.11294281,0.63164175,0.36572707,-0.04482017,0.7326895,0.36672395,-0.07010263,0.7963434,0.36278763,-0.09710076,0.85282683,0.3518536,-0.1186158,0.6265745,0.29766467,-0.049815338,0.71893215,0.26984438,-0.08079863,0.78490746,0.25172675,-0.10980814,0.84279305,0.23233402,-0.13053936,0.6005428,0.23011963,-0.057991963,0.6694441,0.17947964,-0.0908786,0.71528494,0.14393048,-0.111527294,0.7594802,0.11320329,-0.12545605,unknown
0.4083824,0.35325778,7.811072e-7,0.41824126,0.44753325,-0.010832819,0.45565596,0.55224955,-0.024908798,0.4743527,0.6371921,-0.043560687,0.47076458,0.72585124,-0.058472455,0.55259067,0.5119681,-0.00081235147,0.5814771,0.6097947,-0.026850257,0.5935263,0.68240744,-0.04236582,0.5951187,0.7399971,-0.049203508,0.57616115,0.46780476,-0.013662277,0.63523847,0.57739925,-0.04185163,0.6379297,0.6551162,-0.048367053,0.62818086,0.71228755,-0.046197996,0.58068204,0.42936236,-0.030959059,0.55712646,0.5625611,-0.069030955,0.50771755,0.52985036,-0.061639898,0.47756198,0.48995477,-0.04370427,0.56576264,0.4094623,-0.04978978,0.52986145,0.52708125,-0.07510615,0.4895443,0.49963903,-0.06659127,0.47103173,0.4624319,-0.05240118,thal
0.3524134,0.46673098,-4.909778e-7,0.4346156,0.5264958,-0.033158332,0.5162777,0.5399015,-0.05156934,0.5795836,0.5264206,-0.06625968,0.63578624,0.50921625,-0.07633733,0.47666696,0.43403918,-0.06300041,0.4669554,0.5793888,-0.10076744,0.44517735,0.5670526,-0.12088802,0.44809034,0.51981646,-0.13521917,0.42607012,0.40227988,-0.0636544,0.41278774,0.5807857,-0.09398635,0.4032084,0.5570405,-0.09845153,0.40959725,0.50536036,-0.108748145,0.37852925,0.40091926,-0.06740996,0.36611724,0.5746911,-0.09367454,0.36040413,0.5540036,-0.08613071,0.36777136,0.51067305,-0.085651405,0.3375417,0.41609105,-0.07518809,0.3263434,0.5519475,-0.09138887,0.32279903,0.53401023,-0.089352295,0.32650566,0.4887695,-0.09239206,alif
0.308477,0.5345815,1.6231023e-7,0.40322474,0.5689159,0.01039931,0.49456626,0.5498324,0.012150651,0.5596515,0.55353296,0.0070162294,0.6074718,0.58261496,0.005415551,0.5094555,0.35800394,0.019851556,0.5728319,0.30652526,0.0036252441,0.61696064,0.307904,-0.009057066,0.65126824,0.31627595,-0.017277742,0.49044514,0.31622845,-0.000489242,0.5698295,0.3990744,-0.02752063,0.52772015,0.45812306,-0.03783857,0.4961126,0.45556203,-0.036296833,0.4678575,0.3120382,-0.021085048,0.5455851,0.39578772,-0.049720213,0.50041884,0.45526105,-0.037741892,0.47225907,0.43464282,-0.01990334,0.44177955,0.3257179,-0.041023783,0.51189566,0.40322015,-0.04907143,0.48488468,0.45786902,-0.025002325,0.4522736,0.44477636,-0.0027338911,raa
0.27334338,0.34362456,-5.5666084e-7,0.38278377,0.41988468,-0.037100784,0.49116677,0.4615757,-0.06318579,0.57391787,0.4649255,-0.08669969,0.64839965,0.44136068,-0.1033602,0.4556629,0.31515175,-0.08074625,0.4364102,0.54621,-0.13679925,0.4017208,0.5212787,-0.16332304,0.40046683,0.45155343,-0.17866252,0.3846225,0.2796503,-0.0863404,0.3666624,0.54339516,-0.13131823,0.34483153,0.5022881,-0.13286796,0.3472158,0.4310978,-0.13970494,0.31722575,0.28385007,-0.096242085,0.30074835,0.5289185,-0.13147597,0.28556228,0.49037462,-0.11427218,0.29078996,0.4283726,-0.10685268,0.26005152,0.30491486,-0.11099567,0.24400252,0.49615303,-0.12688679,0.23939207,0.46626636,-0.11668075,0.24554536,0.40429065,-0.114812694,alif
0.40902063,0.32273832,-7.322863e-8,0.4310919,0.46458676,-0.03966374,0.4778472,0.5674208,-0.058992386,0.540312,0.58500546,-0.07538515,0.55773187,0.48851112,-0.08434922,0.61662716,0.4942265,-0.0284524,0.70832175,0.4921109,-0.06708622,0.64467335,0.49395055,-0.087471165,0.59709585,0.48727107,-0.09580356,0.62554026,0.41219503,-0.02417682,0.7240836,0.41334584,-0.057107553,0.641464,0.41481286,-0.062143564,0.6074394,0.41931322,-0.06076154,0.6247302,0.33815277,-0.026411092,0.7178373,0.3333381,-0.05034833,0.65440947,0.34498757,-0.03874124,0.61080337,0.3473633,-0.026990889,0.60903525,0.2618915,-0.03369738,0.6839875,0.26026505,-0.043129258,0.64911896,0.28110966,-0.033958342,0.61291397,0.28963,-0.026118245,jeem
